ACCOUNT_BALANCE_LOW,AGE,AVG_FAMILY_SIZE,CHURN_Y_N,Credit_card_limit,DEPOSIT_AMT,FIRST_NAME,GENDER,INACTIVE_CUST_FLAG,INCOME_LEVEL,Interest_rate,LAST_NAME,MARITAL_STATUS,NUM_DEPOSIT_TRX,NUM_OF_AVG_RESOLUTION,NUM_OF_COMPLAINTS,NUM_OF_ENQUIRIES,NUM_OF_GOOD_RESOLUTION,NUM_OF_POOR_RESOLUTION,NUM_OF_PROD_SUPRT,NUM_WDWL_TRX,OCCUPATION,WDWL_AMT,_id,create_date,customer_id,product_id,product_type,sentiment_polarity,sentiment_score
1.0,36.0,3,N,300000.0,0.0,OBEDIAH,Male,N,High,15.0,Stollenhof,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Analyst Programmer,12100.0,59958e94e557cd6021557e74,2017-08-17 12:39:38.192,21526,1502,credit card,neutral,0.0
0.0,58.0,5,N,300000.0,18530.0,KAHLIL,Male,N,Medium,15.0,Mitcheson,Married,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Speech Pathologist,17663.0,59958e94e557cd6021557e6e,2017-08-17 12:39:38.192,21533,3541,credit card,positive,1.0
0.0,41.0,3,Y,100000.0,15761.0,BLAINE,Male,N,Low,16.0,Giraudeau,Married,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Budget/Accounting Analyst III,7152.0,59958e94e557cd6021557e78,2017-08-17 12:39:38.192,21513,667,credit card,positive,1.0
1.0,23.0,5,Y,300000.0,0.0,MADELENA,Female,N,Low,15.0,Dimberline,Single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Speech Pathologist,12851.0,59958e94e557cd6021557e7c,2017-08-17 12:39:38.192,21581,3066,credit card,neutral,0.0
0.0,58.0,6,N,100000.0,5917.0,TATUM,Female,N,High,16.0,Pirkis,Married,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,Marketing Manager,57720.0,59958e94e557cd6021557e7b,2017-08-17 12:39:38.192,21553,2835,credit card,positive,2.0
1.0,40.0,2,Y,300000.0,0.0,BELTRAN,Male,N,Medium,15.0,Daouse,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Research Assistant III,13699.0,59958e94e557cd6021557e7d,2017-08-17 12:39:38.192,21503,3561,credit card,neutral,0.0
0.0,42.0,5,N,800000.0,10975.0,CHANCEY,Male,N,Medium,18.0,Vegas,Married,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Librarian,24211.0,59958e94e557cd6021557e7f,2017-08-17 12:39:38.192,21586,1793,credit card,positive,1.0
0.0,36.0,5,N,300000.0,23611.0,LILLLIE,Female,N,High,15.0,Dibdale,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Director of Sales,0.0,59958e94e557cd6021557e80,2017-08-17 12:39:38.192,21463,3542,credit card,neutral,0.0
0.0,62.0,2,N,100000.0,44707.0,BRYANT,Male,N,Low,16.0,Brand,Married,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Accountant I,0.0,59958e94e557cd6021557e7e,2017-08-17 12:39:38.192,21456,1927,credit card,neutral,0.0
1.0,62.0,6,N,300000.0,0.0,NATALIE,Female,N,High,15.0,Hablot,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Systems Administrator II,9699.0,59958e94e557cd6021557e83,2017-08-17 12:39:38.192,21582,658,credit card,neutral,0.0
0.0,34.0,5,N,100000.0,34298.0,TESSY,Female,N,Medium,16.0,Sapsford,Married,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Structural Engineer,0.0,59958e94e557cd6021557e81,2017-08-17 12:39:38.192,21426,77,credit card,neutral,0.0
1.0,61.0,3,N,300000.0,0.0,TUCKIE,Male,N,Medium,15.0,Hortop,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Director of Sales,54161.0,59958e94e557cd6021557e84,2017-08-17 12:39:38.192,21485,4878,credit card,neutral,0.0
0.0,58.0,3,N,300000.0,31288.0,RIANON,Female,N,Low,15.0,Beretta,Married,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Speech Pathologist,21002.0,59958e94e557cd6021557e82,2017-08-17 12:39:38.192,21567,4122,credit card,positive,1.0
0.0,23.0,2,N,300000.0,13783.0,FRANNIE,Female,N,High,15.0,Nowaczyk,Single,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,Product Engineer,47934.0,59958e94e557cd6021557e87,2017-08-17 12:39:38.192,21484,941,credit card,positive,1.0
0.0,28.0,2,N,800000.0,18545.0,MAXY,Male,N,High,18.0,Jacketts,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Programmer I,0.0,59958e94e557cd6021557e86,2017-08-17 12:39:38.192,21633,422,credit card,neutral,0.0
0.0,38.0,4,Y,100000.0,23778.0,ONOFREDO,Male,N,High,20.0,Hazeldine,Married,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Safety Technician IV,0.0,59958e94e557cd6021557e85,2017-08-17 12:39:38.192,21383,2063,credit card,positive,1.0
0.0,44.0,6,N,300000.0,16639.0,TOWNY,Male,N,Medium,15.0,Keppie,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Pharmacist,20062.0,59958e94e557cd6021557e88,2017-08-17 12:39:38.192,21488,1326,credit card,neutral,0.0
0.0,38.0,3,N,800000.0,10549.0,ELISABETH,Female,N,High,18.0,Godson,Married,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,Geological Engineer,42534.0,59958e94e557cd6021557e89,2017-08-17 12:39:38.192,21779,1848,credit card,positive,2.0
1.0,23.0,5,Y,800000.0,0.0,FELIPA,Female,N,Medium,18.0,O'Cahey,Single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Account Representative II,34963.0,59958e94e557cd6021557e8a,2017-08-17 12:39:38.192,21482,1310,credit card,neutral,0.0
0.0,45.0,2,Y,100000.0,17341.0,GOLDARINA,Female,N,Medium,16.0,Covotto,Married,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Help Desk Technician,7079.0,59958e94e557cd6021557e8d,2017-08-17 12:39:38.192,21575,1787,credit card,positive,1.0
0.0,23.0,4,Y,50000.0,21591.0,WOODIE,Male,N,High,18.0,Holberry,Single,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Engineer IV,61633.0,59958e94e557cd6021557e8b,2017-08-17 12:39:38.192,21302,3163,credit card,neutral,0.0
1.0,62.0,6,N,300000.0,0.0,TRUDIE,Female,N,Low,15.0,Arlet,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Research Nurse,41986.0,59958e94e557cd6021557e8f,2017-08-17 12:39:38.192,22073,2136,credit card,neutral,0.0
0.0,46.0,5,N,400000.0,39382.0,SHELLEY,Female,N,High,12.0,Sivorn,Married,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Structural Analysis Engineer,0.0,59958e94e557cd6021557e8c,2017-08-17 12:39:38.192,21472,1748,credit card,positive,1.0
1.0,57.0,6,N,100000.0,0.0,GAUTHIER,Male,N,Medium,16.0,Gothrup,Married,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,Nurse,33603.0,59958e94e557cd6021557e8e,2017-08-17 12:39:38.192,21774,4198,credit card,positive,2.0
0.0,24.0,3,N,100000.0,4653.0,TANN,Male,N,Low,16.0,Trudgeon,Single,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chief Design Engineer,0.0,59958e94e557cd6021557e90,2017-08-17 12:39:38.192,22005,3146,credit card,neutral,0.0
0.0,45.0,2,N,100000.0,47317.0,ERL,Male,N,High,16.0,Biner,Married,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Media Manager II,15857.0,59958e94e557cd6021557e92,2017-08-17 12:39:38.192,22012,1041,credit card,neutral,0.0
1.0,58.0,3,N,300000.0,0.0,HYACINTHE,Female,N,High,15.0,Cope,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Engineer III,43854.0,59958e94e557cd6021557e91,2017-08-17 12:39:38.192,21466,1215,credit card,neutral,0.0
1.0,49.0,3,N,100000.0,0.0,BRICE,Male,N,High,16.0,Lowings,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Financial Analyst,19193.0,59958e94e557cd6021557e93,2017-08-17 12:39:38.192,21428,3855,credit card,neutral,0.0
0.0,37.0,2,Y,100000.0,16299.0,ALFONSO,Male,N,Medium,16.0,Antoons,Married,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Analyst Programmer,0.0,59958e94e557cd6021557e95,2017-08-17 12:39:38.192,21959,2566,credit card,neutral,0.0
0.0,49.0,6,N,100000.0,17025.0,LANNY,Female,N,High,16.0,Wehnerr,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Marketing Assistant,6354.0,59958e94e557cd6021557e96,2017-08-17 12:39:38.192,21538,4782,credit card,neutral,0.0
0.0,49.0,6,N,300000.0,22692.0,ADDA,Female,N,High,15.0,Cresser,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Social Worker,37061.0,59958e94e557cd6021557e94,2017-08-17 12:39:38.192,21460,326,credit card,neutral,0.0
0.0,58.0,5,N,100000.0,2387.0,MEADE,Male,N,High,16.0,Etchell,Married,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Administrative Officer,0.0,59958e94e557cd6021557e97,2017-08-17 12:39:38.192,21454,4544,credit card,neutral,0.0
0.0,40.0,6,N,800000.0,31266.0,DEN,Male,N,Medium,18.0,Crocombe,Married,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nurse Practicioner,0.0,59958e94e557cd6021557e98,2017-08-17 12:39:38.192,21455,1422,credit card,neutral,0.0
0.0,65.0,6,N,100000.0,7751.0,TOBIN,Male,N,Medium,16.0,Maciejak,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Graphic Designer,21111.0,59958e94e557cd6021557e99,2017-08-17 12:39:38.192,22182,2888,credit card,neutral,0.0
1.0,59.0,2,N,100000.0,0.0,CHANDRA,Female,N,High,16.0,Fox,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Editor,22509.0,59958e94e557cd6021557e9b,2017-08-17 12:39:38.192,21469,2782,credit card,neutral,0.0
0.0,37.0,2,N,800000.0,21161.0,JIM,Male,N,High,18.0,Wayland,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Accounting Assistant II,0.0,59958e94e557cd6021557e9a,2017-08-17 12:39:38.192,21451,1698,credit card,neutral,0.0
1.0,52.0,2,N,300000.0,0.0,SHEEREE,Female,N,High,15.0,Vinau,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Pharmacist,21001.0,59958e94e557cd6021557e9c,2017-08-17 12:39:38.192,21508,3287,credit card,neutral,0.0
0.0,40.0,3,N,100000.0,16962.0,YOKO,Female,N,High,16.0,Phizaclea,Married,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Staff Scientist,7832.0,59958e94e557cd6021557e9d,2017-08-17 12:39:38.192,22134,566,credit card,neutral,0.0
0.0,53.0,4,N,100000.0,66490.0,RENATA,Female,N,Medium,16.0,Pardon,Married,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Analog Circuit Design manager,0.0,59958e94e557cd6021557e9f,2017-08-17 12:39:38.192,21825,4284,credit card,positive,1.0
0.0,42.0,6,N,100000.0,30601.0,ELMIRA,Female,N,High,16.0,Swannick,Married,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,Payment Adjustment Coordinator,39081.0,59958e94e557cd6021557e9e,2017-08-17 12:39:38.192,21749,63,credit card,negative,-1.0
0.0,61.0,4,N,400000.0,21657.0,SIGFRIED,Male,N,Medium,12.0,Perryn,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Financial Analyst,44406.0,59958e94e557cd6021557ea1,2017-08-17 12:39:38.192,21476,53,credit card,neutral,0.0
0.0,43.0,4,Y,100000.0,9522.0,ANTONIUS,Male,N,Medium,16.0,Gay,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pharmacist,0.0,59958e94e557cd6021557ea0,2017-08-17 12:39:38.192,21434,731,credit card,neutral,0.0
0.0,50.0,5,N,100000.0,29296.0,MAISON,Male,N,Medium,16.0,Zoppo,Married,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Editor,8503.0,59958e94e557cd6021557ea2,2017-08-17 12:39:38.192,21542,1563,credit card,positive,1.0
0.0,29.0,2,N,300000.0,3154.0,REYNA,Female,N,High,15.0,Keohane,Married,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,VP Quality Control,27535.0,59958e94e557cd6021557ea3,2017-08-17 12:39:38.192,22143,368,credit card,neutral,0.0
0.0,30.0,4,N,100000.0,9840.0,MADALENA,Female,N,High,16.0,Fawke,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,VP Quality Control,49123.0,59958e94e557cd6021557ea4,2017-08-17 12:39:38.192,21672,2255,credit card,neutral,0.0
1.0,34.0,3,N,800000.0,0.0,CLARY,Female,N,High,18.0,Alps,Married,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,Business Systems Development Analyst,17009.0,59958e94e557cd6021557ea5,2017-08-17 12:39:38.192,21433,401,credit card,positive,2.0
0.0,32.0,3,Y,300000.0,35546.0,LAUREN,Male,N,Low,15.0,Keyzor,Married,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Associate Professor,0.0,59958e94e557cd6021557ea6,2017-08-17 12:39:38.192,22082,2084,credit card,neutral,0.0
0.0,67.0,6,N,300000.0,12469.0,RANICE,Female,N,Medium,15.0,Kinze,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Electrical Engineer,19581.0,59958e94e557cd6021557ea7,2017-08-17 12:39:38.192,21431,1093,credit card,neutral,0.0
1.0,54.0,5,Y,75000.0,0.0,KAREL,Male,N,High,17.0,Stoter,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Systems Administrator I,45247.0,59958e94e557cd6021557eaa,2017-08-17 12:39:38.192,21347,3684,credit card,neutral,0.0
0.0,29.0,5,N,300000.0,21036.0,JAE,Male,N,High,15.0,Lawdham,Married,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,Accountant I,28294.0,59958e94e557cd6021557eab,2017-08-17 12:39:38.192,21693,2542,credit card,neutral,0.0
0.0,28.0,4,N,300000.0,6654.0,BETSEY,Female,N,Medium,15.0,Balaisot,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Business Systems Development Analyst,22587.0,59958e94e557cd6021557ea8,2017-08-17 12:39:38.192,21429,1343,credit card,neutral,0.0
0.0,59.0,6,N,400000.0,33843.0,HEDA,Female,N,Low,12.0,Laste,Married,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Accounting Assistant IV,0.0,59958e94e557cd6021557ea9,2017-08-17 12:39:38.192,22231,4353,credit card,neutral,0.0
1.0,34.0,3,N,100000.0,0.0,DEBBIE,Female,N,High,16.0,Lindeberg,Married,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Teacher,19927.0,59958e94e557cd6021557ead,2017-08-17 12:39:38.192,22044,1115,credit card,positive,1.0
0.0,51.0,3,Y,25000.0,44615.0,PALM,Male,N,Low,18.0,Catling,Married,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,Technical Writer,12142.0,59958e94e557cd6021557eac,2017-08-17 12:39:38.192,21316,1776,credit card,positive,1.0
0.0,59.0,3,N,100000.0,6935.0,REMY,Female,N,Low,16.0,Nann,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Assistant Media Planner,0.0,59958e94e557cd6021557eaf,2017-08-17 12:39:38.192,21462,1082,credit card,neutral,0.0
0.0,30.0,4,N,100000.0,33434.0,STEVY,Male,N,High,16.0,Huntly,Married,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Electrical Engineer,0.0,59958e94e557cd6021557eb0,2017-08-17 12:39:38.192,22259,3076,credit card,neutral,0.0
0.0,23.0,6,N,300000.0,8742.0,PERNELL,Male,N,Low,15.0,Bartelli,Single,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,Librarian,18872.0,59958e94e557cd6021557eae,2017-08-17 12:39:38.192,21632,4971,credit card,positive,3.0
1.0,33.0,2,Y,75000.0,0.0,TRIX,Female,N,Low,17.0,Redmond,Married,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,Senior Sales Associate,24589.0,59958e94e557cd6021557eb1,2017-08-17 12:39:38.192,21358,2684,credit card,positive,1.0
0.0,41.0,3,N,100000.0,14128.0,SENA,Female,N,High,16.0,Eggleson,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Programmer Analyst IV,34822.0,59958e94e557cd6021557eb2,2017-08-17 12:39:38.192,22152,4341,credit card,neutral,0.0
0.0,23.0,2,N,300000.0,10501.0,ALLIE,Female,N,High,15.0,Warwicker,Single,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,Chemical Engineer,15483.0,59958e94e557cd6021557eb4,2017-08-17 12:39:38.192,21544,4658,credit card,positive,1.0
0.0,66.0,4,N,100000.0,21142.0,MOMMY,Female,N,High,16.0,Ruby,Married,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Senior Developer,0.0,59958e94e557cd6021557eb3,2017-08-17 12:39:38.192,22083,4293,credit card,neutral,0.0
0.0,45.0,5,N,300000.0,30971.0,CANDI,Female,N,Low,15.0,Muschette,Married,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Automation Specialist IV,0.0,59958e94e557cd6021557eb8,2017-08-17 12:39:38.192,21477,1565,credit card,neutral,0.0
1.0,25.0,2,N,100000.0,0.0,ANGY,Female,N,Low,16.0,Goose,Single,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Administrative Assistant I,0.0,59958e94e557cd6021557eb7,2017-08-17 12:39:38.192,21957,1157,credit card,positive,1.0
0.0,53.0,4,Y,75000.0,28361.0,DELORIA,Female,N,Low,17.0,Goodluck,Married,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Physical Therapy Assistant,24530.0,59958e94e557cd6021557eb6,2017-08-17 12:39:38.192,21346,3136,credit card,positive,1.0
0.0,44.0,2,Y,100000.0,21698.0,JULIUS,Male,N,High,16.0,Soppeth,Married,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,Quality Control Specialist,11409.0,59958e94e557cd6021557eb5,2017-08-17 12:39:38.192,22020,554,credit card,positive,2.0
1.0,66.0,5,N,300000.0,0.0,GIAN,Male,N,High,15.0,Aberdein,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Budget/Accounting Analyst IV,51246.0,59958e94e557cd6021557eb9,2017-08-17 12:39:38.192,21880,1834,credit card,neutral,0.0
1.0,35.0,5,Y,25000.0,0.0,LIBBIE,Female,N,Medium,18.0,Jeffress,Married,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,Structural Analysis Engineer,48956.0,59958e94e557cd6021557eba,2017-08-17 12:39:38.192,21318,2125,credit card,positive,2.0
0.0,32.0,2,Y,75000.0,1064.0,ERNESTUS,Male,N,Medium,17.0,Ratley,Married,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Pharmacist,0.0,59958e94e557cd6021557ebd,2017-08-17 12:39:38.192,21339,4076,credit card,positive,1.0
0.0,66.0,2,Y,100000.0,58984.0,FRANCINE,Female,N,Medium,20.0,Pollak,Married,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quality Engineer,0.0,59958e94e557cd6021557ebb,2017-08-17 12:39:38.192,21381,602,credit card,neutral,0.0
0.0,65.0,2,N,300000.0,28816.0,LORRAYNE,Female,N,Low,15.0,Chelley,Married,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Administrative Assistant IV,0.0,59958e94e557cd6021557ebc,2017-08-17 12:39:38.192,21432,1455,credit card,positive,1.0
0.0,31.0,3,Y,400000.0,22883.0,SANDE,Female,N,Low,12.0,Chidley,Married,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,Account Representative III,0.0,59958e94e557cd6021557ebf,2017-08-17 12:39:38.192,22279,2571,credit card,negative,-3.0
0.0,64.0,6,N,800000.0,24052.0,AGNA,Female,N,High,18.0,Cowterd,Married,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Assistant Professor,0.0,59958e94e557cd6021557ec0,2017-08-17 12:39:38.192,22125,1364,credit card,negative,-1.0
1.0,59.0,3,Y,25000.0,0.0,REIDER,Male,N,High,18.0,Moralas,Married,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,Geologist II,9135.0,59958e94e557cd6021557ebe,2017-08-17 12:39:38.192,21326,4196,credit card,positive,2.0
0.0,64.0,6,N,300000.0,19625.0,YURIK,Male,N,High,15.0,By,Married,2.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,Web Developer I,47147.0,59958e94e557cd6021557ec2,2017-08-17 12:39:38.192,21863,1867,credit card,positive,1.0
0.0,46.0,3,Y,75000.0,17811.0,KENNY,Male,N,High,17.0,Batchelar,Married,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Marketing Assistant,0.0,59958e94e557cd6021557ec1,2017-08-17 12:39:38.192,21359,4542,credit card,positive,1.0
1.0,53.0,6,N,400000.0,0.0,KASSIA,Female,N,Low,12.0,Dunsford,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Actuary,39528.0,59958e94e557cd6021557ec3,2017-08-17 12:39:38.192,21933,1835,credit card,neutral,0.0
0.0,62.0,6,N,300000.0,31292.0,HESTER,Female,N,High,15.0,Scruton,Married,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Biostatistician III,0.0,59958e94e557cd6021557ec5,2017-08-17 12:39:38.192,21848,2830,credit card,neutral,0.0
1.0,64.0,4,Y,75000.0,0.0,RICK,Male,N,Low,17.0,Webberley,Married,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Community Outreach Specialist,14335.0,59958e94e557cd6021557ec4,2017-08-17 12:39:38.192,21355,3319,credit card,positive,1.0
1.0,57.0,6,N,300000.0,0.0,ROSETTA,Female,N,Low,15.0,Jecks,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Director of Sales,10440.0,59958e94e557cd6021557ec6,2017-08-17 12:39:38.192,21441,1160,credit card,neutral,0.0
1.0,27.0,5,Y,100000.0,0.0,LYNDE,Female,N,Low,16.0,Denidge,Single,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Senior Quality Engineer,2439.0,59958e94e557cd6021557ec8,2017-08-17 12:39:38.192,21435,4205,credit card,positive,1.0
0.0,47.0,5,N,100000.0,7594.0,BETTINE,Female,N,High,16.0,Heisham,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Administrative Officer,0.0,59958e94e557cd6021557ec7,2017-08-17 12:39:38.192,21413,2953,credit card,neutral,0.0
0.0,31.0,6,N,100000.0,19110.0,QUINT,Male,N,Low,16.0,Mirfin,Married,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Staff Accountant III,11064.0,59958e94e557cd6021557eca,2017-08-17 12:39:38.192,22282,3293,credit card,negative,-1.0
0.0,59.0,2,N,100000.0,21531.0,DYANNA,Female,N,Medium,16.0,Estrella,Married,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Quality Control Specialist,0.0,59958e94e557cd6021557ecc,2017-08-17 12:39:38.192,21828,4021,credit card,positive,1.0
1.0,32.0,4,Y,25000.0,0.0,PHILIP,Male,N,High,18.0,Pierce,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Analog Circuit Design manager,18224.0,59958e94e557cd6021557ecd,2017-08-17 12:39:38.192,21317,2387,credit card,neutral,0.0
0.0,45.0,6,N,100000.0,15952.0,NOMI,Female,N,Medium,16.0,Matfin,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Speech Pathologist,0.0,59958e94e557cd6021557ecf,2017-08-17 12:39:38.192,21464,2323,credit card,neutral,0.0
0.0,35.0,2,N,100000.0,6487.0,APRILETTE,Female,N,Low,16.0,Coffelt,Married,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Pharmacist,0.0,59958e94e557cd6021557ec9,2017-08-17 12:39:38.192,21489,34,credit card,positive,1.0
0.0,62.0,5,N,800000.0,22543.0,CHARLEY,Male,N,High,18.0,Pashe,Married,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Research Associate,22072.0,59958e94e557cd6021557ed2,2017-08-17 12:39:38.192,21514,1554,credit card,neutral,0.0
0.0,65.0,2,Y,75000.0,33884.0,GERTRUD,Female,N,High,17.0,Capeloff,Married,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Sales Associate,19494.0,59958e94e557cd6021557ed0,2017-08-17 12:39:38.192,21353,4220,credit card,positive,1.0
0.0,52.0,2,N,800000.0,58129.0,MIKE,Male,N,Low,18.0,McGennis,Married,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Nuclear Power Engineer,0.0,59958e94e557cd6021557ed4,2017-08-17 12:39:38.192,21811,196,credit card,positive,1.0
1.0,52.0,5,N,100000.0,0.0,SHERIE,Female,N,Low,16.0,Alstead,Married,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,Quality Control Specialist,24495.0,59958e94e557cd6021557ece,2017-08-17 12:39:38.192,22076,4927,credit card,positive,1.0
1.0,36.0,6,N,100000.0,0.0,ZERK,Male,N,High,16.0,MacMickan,Married,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Pharmacist,6074.0,59958e94e557cd6021557ed3,2017-08-17 12:39:38.192,21958,3865,credit card,positive,1.0
0.0,62.0,3,N,400000.0,11332.0,HUBERT,Male,N,Medium,12.0,Uren,Married,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Dental Hygienist,0.0,59958e94e557cd6021557ed6,2017-08-17 12:39:38.192,21968,3744,credit card,positive,1.0
1.0,61.0,5,Y,25000.0,0.0,WENDI,Female,N,High,18.0,Painten,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Account Coordinator,8103.0,59958e94e557cd6021557ed5,2017-08-17 12:39:38.192,21332,1658,credit card,neutral,0.0
1.0,58.0,5,N,100000.0,0.0,RAVI,Male,N,Medium,16.0,Bindin,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,VP Sales,28467.0,59958e94e557cd6021557ecb,2017-08-17 12:39:38.192,21729,2232,credit card,neutral,0.0
0.0,27.0,3,Y,100000.0,21067.0,YORKER,Male,N,Low,16.0,Ewence,Single,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mechanical Systems Engineer,0.0,59958e94e557cd6021557ed1,2017-08-17 12:39:38.192,21447,4904,credit card,neutral,0.0
0.0,32.0,2,N,300000.0,23485.0,WAY,Male,N,Medium,15.0,Poyner,Married,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,Assistant Manager,35441.0,59958e94e557cd6021557ed9,2017-08-17 12:39:38.192,21864,2765,credit card,positive,1.0
1.0,29.0,2,Y,100000.0,0.0,BRIETTA,Female,N,Low,16.0,Roulston,Married,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,Actuary,21850.0,59958e94e557cd6021557ed7,2017-08-17 12:39:38.192,21415,1544,credit card,positive,1.0
